,Unnamed: 0,Session_ID,User_ID,Visit_date,Device_Type,Browser,Operating_System,Traffic_Source,Country,City,Landing_Page,Exit_Page,Bounce,New_or_Returning,Conversation,Pages_Visited,Session_Duration,Page_Views,Clicks,Revenue
3720,3720,ses3721,usd3721,2025-04-07,Desktop,Opera,Android,Direct,US,Bangalore,Home,Services,Yes,New Visitor,No,86,55,4,42,3423
3721,3721,ses3722,usd3722,2025-09-20,Mobile,Chrome,Android,Organic search,UK,London,Login,Home,No,Returning Visitor,Yes,90,1,24,47,5072
3722,3722,ses3723,usd3723,2025-02-05,Tablet,Firefox,Android,Direct,India,Mumbai,Products,Home,Yes,New Visitor,No,70,39,22,29,2799
3723,3723,ses3724,usd3724,2025-09-16,Tablet,Safari,Linux,Paid search,UK,Sydney,Services,Services,No,New Visitor,No,67,43,16,31,6542
3724,3724,ses3725,usd3725,2025-10-09,Mobile,Firefox,Linux,Email marketing,US,Sydney,Products,Services,No,Returning Visitor,No,21,24,8,5,8727
3725,3725,ses3726,usd3726,2025-04-06,Mobile,Opera,Windows,Social media,India,London,Products,Services,No,New Visitor,No,98,57,18,32,4680
3726,3726,ses3727,usd3727,2025-01-06,Tablet,Chrome,Linux,Social media,India,Sydney,Contact,Contact,No,Returning Visitor,No,43,6,18,27,1890
3727,3727,ses3728,usd3728,2025-09-09,Mobile,Opera,Windows,Direct,US,Chennai,Login,Blog,No,Returning Visitor,Yes,82,43,2,25,6417
3728,3728,ses3729,usd3729,2025-08-22,Desktop,Safari,Windows,Paid search,Australia,Hyderabad,Services,Pricing,No,New Visitor,No,20,21,3,4,4789
3729,3729,ses3730,usd3730,2025-10-17,Tablet,Chrome,Windows,Paid search,Singapore,Singapore,Home,Contact,Yes,New Visitor,No,64,30,23,8,9444
3730,3730,ses3731,usd3731,2025-03-31,Desktop,Firefox,Linux,Referral,US,Sydney,Login,Blog,No,New Visitor,No,3,46,21,18,1570
3731,3731,ses3732,usd3732,2025-08-11,Tablet,Safari,Windows,Social media,Australia,Hyderabad,Pricing,Pricing,Yes,New Visitor,No,55,19,2,26,8908
3732,3732,ses3733,usd3733,2025-06-02,Desktop,Chrome,Windows,Paid search,US,Hyderabad,Services,Services,No,Returning Visitor,No,58,43,7,23,9091
3733,3733,ses3734,usd3734,2025-07-15,Tablet,Safari,Android,Referral,Australia,Hyderabad,Contact,Blog,No,New Visitor,Yes,47,27,10,39,5710
3734,3734,ses3735,usd3735,2025-12-23,Mobile,Edge,Android,Organic search,India,Chennai,About us,Home,Yes,Returning Visitor,No,51,18,9,23,3028
3735,3735,ses3736,usd3736,2025-11-04,Mobile,Chrome,Android,Paid search,Germany,Hyderabad,Login,Blog,No,Returning Visitor,Yes,56,45,23,27,5230
3736,3736,ses3737,usd3737,2025-04-02,Desktop,Firefox,MacOS,Paid search,Germany,Chennai,Services,Home,No,New Visitor,No,84,51,14,1,9329
3737,3737,ses3738,usd3738,2025-03-25,Desktop,Firefox,MacOS,Organic search,Germany,London,Services,Products,No,New Visitor,Yes,18,49,21,7,6555
3738,3738,ses3739,usd3739,2025-04-26,Mobile,Opera,Android,Paid search,Canada,Delhi,About us,Contact,No,Returning Visitor,No,35,24,14,48,8677
3739,3739,ses3740,usd3740,2025-04-13,Tablet,Safari,iOS,Referral,Australia,Mumbai,Products,Contact,No,Returning Visitor,No,30,29,1,28,3868
3740,3740,ses3741,usd3741,2025-03-18,Tablet,Safari,Linux,Social media,Germany,Singapore,About us,Services,Yes,New Visitor,No,17,47,8,6,940
3741,3741,ses3742,usd3742,2025-02-24,Mobile,Safari,iOS,Organic search,Singapore,Sydney,About us,Home,Yes,Returning Visitor,No,14,45,13,17,365
3742,3742,ses3743,usd3743,2025-07-17,Mobile,Firefox,Android,Social media,UK,Chennai,Blog,Home,Yes,New Visitor,No,81,54,8,21,8360
3743,3743,ses3744,usd3744,2025-02-19,Mobile,Safari,Android,Referral,India,Chennai,Login,Contact,No,New Visitor,No,43,10,2,18,8849
3744,3744,ses3745,usd3745,2025-03-12,Tablet,Safari,iOS,Email marketing,Australia,Delhi,About us,Contact,No,Returning Visitor,No,30,26,19,37,8185
3745,3745,ses3746,usd3746,2025-12-31,Tablet,Safari,iOS,Paid search,Canada,Chennai,Services,Pricing,No,Returning Visitor,No,15,23,16,47,2639
3746,3746,ses3747,usd3747,2025-11-05,Desktop,Chrome,Android,Social media,Australia,London,Login,Home,Yes,New Visitor,No,35,6,10,11,4060
3747,3747,ses3748,usd3748,2025-09-27,Desktop,Opera,Linux,Organic search,UK,Singapore,Login,Services,Yes,New Visitor,Yes,53,21,3,11,5826
3748,3748,ses3749,usd3749,2025-07-30,Tablet,Opera,iOS,Paid search,UK,Mumbai,About us,Home,No,Returning Visitor,Yes,86,43,11,35,1112
3749,3749,ses3750,usd3750,2025-04-03,Desktop,Safari,Linux,Email marketing,Canada,Chennai,Blog,Blog,Yes,Returning Visitor,No,20,2,22,41,581
3750,3750,ses3751,usd3751,2025-01-19,Tablet,Chrome,MacOS,Social media,Germany,Chennai,Pricing,Blog,No,Returning Visitor,Yes,62,21,4,11,7182
3751,3751,ses3752,usd3752,2025-07-17,Mobile,Safari,Linux,Paid search,US,New York,Contact,Services,Yes,New Visitor,No,11,59,24,2,2097
3752,3752,ses3753,usd3753,2025-08-21,Mobile,Chrome,MacOS,Email marketing,Singapore,Hyderabad,Pricing,Home,Yes,Returning Visitor,No,52,22,9,33,8397
3753,3753,ses3754,usd3754,2025-11-15,Tablet,Firefox,Linux,Organic search,UK,London,Blog,Contact,Yes,New Visitor,No,32,11,17,40,3971
3754,3754,ses3755,usd3755,2025-04-24,Tablet,Safari,Android,Paid search,Canada,Singapore,Services,Home,Yes,New Visitor,No,45,19,12,25,2431
3755,3755,ses3756,usd3756,2025-09-30,Tablet,Firefox,iOS,Email marketing,India,Bangalore,Contact,Products,Yes,New Visitor,No,56,12,21,21,9488
3756,3756,ses3757,usd3757,2025-01-15,Desktop,Opera,Android,Referral,Canada,New York,Home,Pricing,Yes,New Visitor,Yes,6,2,24,48,7073
3757,3757,ses3758,usd3758,2025-01-14,Desktop,Edge,Windows,Referral,Australia,Sydney,Pricing,Blog,Yes,Returning Visitor,Yes,96,24,23,20,8057
3758,3758,ses3759,usd3759,2025-06-29,Tablet,Chrome,Windows,Social media,US,London,Login,Services,Yes,New Visitor,No,43,12,15,32,1973
3759,3759,ses3760,usd3760,2025-04-04,Tablet,Safari,MacOS,Direct,UK,London,About us,Pricing,No,Returning Visitor,No,81,29,12,34,2441
3760,3760,ses3761,usd3761,2025-03-13,Mobile,Edge,Linux,Email marketing,India,Delhi,Home,Contact,No,New Visitor,Yes,7,1,1,27,5833
3761,3761,ses3762,usd3762,2025-06-28,Mobile,Firefox,Android,Email marketing,Australia,New York,Blog,Services,Yes,New Visitor,Yes,39,28,21,14,9828
3762,3762,ses3763,usd3763,2025-09-09,Mobile,Edge,iOS,Organic search,Australia,New York,Pricing,Home,No,New Visitor,No,5,16,13,19,1954
3763,3763,ses3764,usd3764,2025-08-26,Mobile,Firefox,iOS,Email marketing,UK,Singapore,Blog,Contact,Yes,Returning Visitor,No,60,30,12,10,382
3764,3764,ses3765,usd3765,2025-07-28,Desktop,Safari,Android,Organic search,Singapore,Bangalore,Products,Contact,Yes,Returning Visitor,Yes,62,15,1,33,8605
3765,3765,ses3766,usd3766,2025-08-03,Mobile,Opera,Linux,Email marketing,US,Sydney,Contact,Contact,Yes,Returning Visitor,No,78,14,5,7,2134
3766,3766,ses3767,usd3767,2025-09-08,Mobile,Chrome,Windows,Direct,Australia,Hyderabad,Contact,Contact,Yes,Returning Visitor,No,90,54,8,27,595
3767,3767,ses3768,usd3768,2025-05-03,Mobile,Safari,Windows,Direct,Australia,London,Blog,Products,No,New Visitor,No,55,24,23,12,1637
3768,3768,ses3769,usd3769,2025-07-29,Desktop,Opera,Linux,Referral,Canada,Chennai,Home,Services,No,New Visitor,Yes,27,25,7,32,80
3769,3769,ses3770,usd3770,2025-07-21,Desktop,Chrome,MacOS,Paid search,US,Delhi,About us,Contact,No,Returning Visitor,Yes,4,43,17,7,3713
3770,3770,ses3771,usd3771,2025-06-27,Mobile,Safari,Android,Organic search,US,New York,Services,Contact,Yes,Returning Visitor,Yes,85,3,13,37,5388
3771,3771,ses3772,usd3772,2025-01-30,Mobile,Firefox,Linux,Referral,Germany,Delhi,About us,Pricing,Yes,New Visitor,Yes,36,37,13,31,1282
3772,3772,ses3773,usd3773,2025-11-20,Mobile,Safari,iOS,Paid search,US,Bangalore,Services,Contact,No,Returning Visitor,Yes,84,40,16,42,7946
3773,3773,ses3774,usd3774,2025-10-12,Desktop,Chrome,Linux,Organic search,Germany,Sydney,About us,Services,No,New Visitor,Yes,50,57,21,39,1675
3774,3774,ses3775,usd3775,2025-01-18,Mobile,Firefox,Linux,Referral,US,Singapore,Login,Pricing,No,New Visitor,No,59,48,5,16,4319
3775,3775,ses3776,usd3776,2025-09-10,Mobile,Edge,Android,Social media,Australia,Delhi,Pricing,Products,Yes,New Visitor,No,62,30,9,41,8582
3776,3776,ses3777,usd3777,2025-06-19,Tablet,Safari,MacOS,Organic search,US,Sydney,Blog,Services,Yes,Returning Visitor,No,62,27,22,47,3072
3777,3777,ses3778,usd3778,2025-03-18,Tablet,Firefox,Windows,Social media,UK,Singapore,About us,Contact,Yes,New Visitor,Yes,76,34,1,9,3849
3778,3778,ses3779,usd3779,2025-10-24,Tablet,Chrome,Windows,Referral,Canada,Delhi,Pricing,Services,Yes,Returning Visitor,Yes,39,16,8,2,2625
3779,3779,ses3780,usd3780,2025-11-03,Tablet,Safari,Android,Organic search,Australia,Chennai,Services,Contact,No,New Visitor,No,39,57,13,40,3359
3780,3780,ses3781,usd3781,2025-08-31,Tablet,Edge,iOS,Direct,India,Singapore,Home,Pricing,Yes,Returning Visitor,Yes,78,22,21,24,5314
3781,3781,ses3782,usd3782,2025-10-23,Desktop,Chrome,Android,Direct,Germany,Sydney,Blog,Products,No,New Visitor,Yes,96,13,9,25,4851
3782,3782,ses3783,usd3783,2025-03-21,Desktop,Safari,Linux,Social media,India,Singapore,Blog,Pricing,No,New Visitor,No,5,3,11,7,6874
3783,3783,ses3784,usd3784,2025-12-10,Tablet,Chrome,iOS,Organic search,Singapore,Bangalore,Blog,Home,Yes,New Visitor,Yes,9,53,16,33,4140
3784,3784,ses3785,usd3785,2025-10-28,Mobile,Edge,iOS,Social media,UK,Singapore,Products,Contact,Yes,New Visitor,Yes,56,33,1,7,6053
3785,3785,ses3786,usd3786,2025-10-25,Tablet,Chrome,Android,Social media,Australia,Sydney,About us,Services,No,Returning Visitor,No,88,45,17,9,5209
3786,3786,ses3787,usd3787,2025-08-09,Mobile,Chrome,iOS,Social media,Australia,London,Pricing,Products,No,Returning Visitor,No,91,11,6,14,2185
3787,3787,ses3788,usd3788,2025-06-01,Desktop,Edge,Android,Direct,Germany,Singapore,Login,Blog,No,New Visitor,No,54,25,3,46,7974
3788,3788,ses3789,usd3789,2025-03-19,Desktop,Firefox,Linux,Social media,India,London,Home,Blog,Yes,New Visitor,No,12,59,9,14,4305
3789,3789,ses3790,usd3790,2025-07-15,Desktop,Safari,MacOS,Direct,Canada,Singapore,Home,Services,Yes,New Visitor,No,8,43,16,43,3707
3790,3790,ses3791,usd3791,2025-04-08,Mobile,Opera,iOS,Social media,Singapore,Delhi,About us,Blog,No,Returning Visitor,No,67,24,22,26,1354
3791,3791,ses3792,usd3792,2025-11-19,Desktop,Chrome,iOS,Referral,UK,New York,Pricing,Pricing,Yes,Returning Visitor,No,57,11,11,5,1324
3792,3792,ses3793,usd3793,2025-08-16,Desktop,Chrome,Android,Organic search,India,New York,Contact,Pricing,Yes,New Visitor,No,44,39,14,29,6962
3793,3793,ses3794,usd3794,2025-02-10,Desktop,Edge,Linux,Direct,UK,Sydney,Login,Home,No,Returning Visitor,No,44,19,1,2,1460
3794,3794,ses3795,usd3795,2025-06-08,Desktop,Opera,MacOS,Social media,India,Bangalore,Home,Blog,Yes,New Visitor,No,27,48,1,10,3017
3795,3795,ses3796,usd3796,2025-12-16,Mobile,Opera,Windows,Paid search,UK,Sydney,Blog,Contact,Yes,New Visitor,No,37,14,20,24,4317
3796,3796,ses3797,usd3797,2025-03-06,Tablet,Opera,iOS,Email marketing,India,New York,Blog,Home,Yes,Returning Visitor,Yes,81,57,16,46,2179
3797,3797,ses3798,usd3798,2025-01-09,Tablet,Safari,MacOS,Paid search,UK,Mumbai,Products,Pricing,Yes,New Visitor,No,17,37,23,21,9743
3798,3798,ses3799,usd3799,2025-01-06,Mobile,Edge,Android,Social media,Singapore,New York,Contact,Home,Yes,New Visitor,No,90,57,5,32,7614
3799,3799,ses3800,usd3800,2025-10-05,Tablet,Firefox,MacOS,Referral,India,Chennai,Home,Contact,No,New Visitor,Yes,14,11,10,32,8382
3800,3800,ses3801,usd3801,2025-01-30,Desktop,Safari,MacOS,Direct,India,Hyderabad,Products,Blog,No,New Visitor,Yes,41,37,13,46,571
3801,3801,ses3802,usd3802,2025-10-04,Desktop,Edge,MacOS,Email marketing,Canada,Singapore,About us,Products,Yes,New Visitor,Yes,36,25,2,26,5824
3802,3802,ses3803,usd3803,2025-02-16,Desktop,Opera,iOS,Paid search,US,New York,About us,Services,Yes,New Visitor,No,36,38,24,7,9021
3803,3803,ses3804,usd3804,2025-02-05,Mobile,Firefox,Linux,Referral,Canada,Hyderabad,Services,Pricing,No,Returning Visitor,Yes,7,42,22,41,5295
3804,3804,ses3805,usd3805,2025-10-13,Desktop,Opera,iOS,Direct,India,London,Services,Pricing,No,New Visitor,No,71,56,5,4,8105
3805,3805,ses3806,usd3806,2025-09-14,Desktop,Safari,Windows,Paid search,US,Mumbai,Services,Home,Yes,Returning Visitor,No,31,31,11,42,3835
3806,3806,ses3807,usd3807,2025-07-21,Tablet,Opera,iOS,Social media,India,Singapore,Blog,Contact,No,Returning Visitor,Yes,66,57,4,22,5602
3807,3807,ses3808,usd3808,2025-12-22,Desktop,Safari,Android,Direct,Singapore,Mumbai,Products,Products,No,New Visitor,No,34,51,4,1,664
3808,3808,ses3809,usd3809,2025-03-06,Desktop,Opera,Windows,Referral,Australia,New York,Home,Home,Yes,Returning Visitor,No,10,44,1,36,4614
3809,3809,ses3810,usd3810,2025-05-24,Mobile,Edge,iOS,Social media,UK,Mumbai,Blog,Blog,Yes,Returning Visitor,Yes,91,39,19,10,4409
3810,3810,ses3811,usd3811,2025-04-21,Mobile,Firefox,iOS,Social media,Singapore,Mumbai,Login,Blog,Yes,Returning Visitor,No,84,33,20,23,3202
3811,3811,ses3812,usd3812,2025-05-11,Mobile,Firefox,Android,Direct,Singapore,Singapore,Login,Home,No,Returning Visitor,No,46,53,11,2,6074
3812,3812,ses3813,usd3813,2025-06-16,Desktop,Opera,Linux,Organic search,Australia,New York,Home,Pricing,No,New Visitor,Yes,84,10,2,45,5948
3813,3813,ses3814,usd3814,2025-08-05,Mobile,Firefox,Android,Paid search,Germany,Singapore,Blog,Contact,Yes,New Visitor,Yes,53,29,20,15,1144
3814,3814,ses3815,usd3815,2025-04-18,Tablet,Firefox,iOS,Paid search,Canada,New York,Home,Services,Yes,New Visitor,No,5,32,22,15,4263
3815,3815,ses3816,usd3816,2025-08-19,Tablet,Edge,Android,Social media,Australia,Mumbai,Contact,Contact,Yes,New Visitor,No,14,35,8,14,220
3816,3816,ses3817,usd3817,2025-08-05,Tablet,Opera,Android,Direct,UK,Singapore,Contact,Contact,No,New Visitor,Yes,29,10,11,25,5687
3817,3817,ses3818,usd3818,2025-06-03,Desktop,Chrome,MacOS,Referral,Germany,Sydney,Contact,Services,Yes,New Visitor,No,87,44,16,25,5255
3818,3818,ses3819,usd3819,2025-02-17,Desktop,Chrome,Linux,Referral,India,Hyderabad,Blog,Contact,Yes,New Visitor,Yes,84,47,18,5,4220
3819,3819,ses3820,usd3820,2025-10-31,Desktop,Firefox,Windows,Referral,India,Mumbai,Login,Pricing,Yes,Returning Visitor,No,70,7,15,35,8916
3820,3820,ses3821,usd3821,2025-04-01,Tablet,Firefox,Android,Referral,Germany,Chennai,Services,Contact,Yes,Returning Visitor,No,66,20,21,43,9707
3821,3821,ses3822,usd3822,2025-06-09,Mobile,Edge,Android,Organic search,Singapore,London,Products,Contact,No,Returning Visitor,Yes,63,37,5,30,9824
3822,3822,ses3823,usd3823,2025-04-17,Mobile,Firefox,Linux,Social media,Singapore,Chennai,Home,Products,Yes,Returning Visitor,Yes,96,46,9,44,2103
3823,3823,ses3824,usd3824,2025-07-03,Tablet,Opera,Windows,Direct,Singapore,Chennai,Login,Contact,Yes,Returning Visitor,No,34,31,23,2,6657
3824,3824,ses3825,usd3825,2025-11-07,Tablet,Edge,Android,Social media,UK,Bangalore,Products,Blog,No,Returning Visitor,Yes,15,6,15,33,7652
3825,3825,ses3826,usd3826,2025-02-28,Desktop,Chrome,Windows,Email marketing,US,New York,Services,Pricing,Yes,Returning Visitor,No,55,16,7,42,4962
3826,3826,ses3827,usd3827,2025-04-30,Mobile,Safari,iOS,Direct,Canada,New York,Blog,Blog,Yes,New Visitor,No,98,20,23,44,8616
3827,3827,ses3828,usd3828,2025-12-15,Tablet,Firefox,Linux,Email marketing,India,Sydney,About us,Blog,Yes,New Visitor,Yes,87,12,1,36,3154
3828,3828,ses3829,usd3829,2025-05-10,Mobile,Opera,Linux,Direct,US,Delhi,About us,Home,Yes,New Visitor,Yes,38,59,16,29,1542
3829,3829,ses3830,usd3830,2025-04-22,Desktop,Firefox,MacOS,Social media,UK,Chennai,Products,Products,No,Returning Visitor,Yes,81,17,10,42,8971
3830,3830,ses3831,usd3831,2025-02-02,Mobile,Chrome,MacOS,Referral,Australia,New York,Home,Pricing,Yes,New Visitor,No,53,52,3,15,1808
3831,3831,ses3832,usd3832,2025-12-24,Mobile,Chrome,Windows,Direct,India,Sydney,Blog,Pricing,Yes,New Visitor,Yes,12,38,21,18,8896
3832,3832,ses3833,usd3833,2025-01-31,Mobile,Opera,MacOS,Social media,US,Chennai,Login,Services,Yes,Returning Visitor,Yes,21,47,24,6,7992
3833,3833,ses3834,usd3834,2025-09-14,Tablet,Safari,iOS,Social media,Australia,Bangalore,Products,Services,Yes,Returning Visitor,Yes,70,3,20,28,8883
3834,3834,ses3835,usd3835,2025-03-24,Tablet,Chrome,Linux,Email marketing,Germany,Hyderabad,Products,Products,No,Returning Visitor,Yes,6,46,14,24,1089
3835,3835,ses3836,usd3836,2025-08-13,Desktop,Opera,Android,Email marketing,Singapore,London,About us,Services,Yes,Returning Visitor,Yes,6,14,17,32,5435
3836,3836,ses3837,usd3837,2025-11-03,Desktop,Safari,Linux,Organic search,Singapore,Sydney,About us,Contact,Yes,New Visitor,Yes,54,13,6,42,4350
3837,3837,ses3838,usd3838,2025-03-27,Tablet,Opera,MacOS,Email marketing,India,Singapore,Pricing,Products,No,New Visitor,Yes,4,2,7,30,7855
3838,3838,ses3839,usd3839,2025-10-05,Desktop,Edge,MacOS,Social media,Germany,London,Products,Services,Yes,New Visitor,Yes,89,54,4,44,9420
3839,3839,ses3840,usd3840,2025-03-12,Desktop,Opera,Android,Organic search,Singapore,Delhi,About us,Home,No,Returning Visitor,Yes,14,33,9,25,4249
3840,3840,ses3841,usd3841,2025-06-04,Desktop,Opera,Linux,Social media,UK,Sydney,Home,Contact,No,Returning Visitor,Yes,25,22,4,31,145
3841,3841,ses3842,usd3842,2025-01-01,Mobile,Firefox,MacOS,Direct,Canada,Chennai,Services,Pricing,Yes,New Visitor,Yes,70,51,3,6,2471
3842,3842,ses3843,usd3843,2025-12-23,Desktop,Firefox,Windows,Email marketing,Singapore,Sydney,Login,Contact,No,New Visitor,Yes,35,1,17,31,2944
3843,3843,ses3844,usd3844,2025-10-15,Mobile,Safari,iOS,Paid search,Germany,Singapore,Products,Services,No,Returning Visitor,No,22,18,22,24,2345
3844,3844,ses3845,usd3845,2025-02-27,Desktop,Firefox,iOS,Referral,India,Mumbai,Services,Blog,No,New Visitor,Yes,66,20,14,19,3862
3845,3845,ses3846,usd3846,2025-08-19,Desktop,Opera,Linux,Referral,Canada,Mumbai,About us,Contact,Yes,New Visitor,No,25,44,21,9,5446
3846,3846,ses3847,usd3847,2025-01-17,Tablet,Firefox,MacOS,Social media,US,New York,Products,Contact,No,Returning Visitor,No,78,46,16,19,7182
3847,3847,ses3848,usd3848,2025-03-24,Desktop,Safari,Linux,Referral,Australia,Bangalore,Contact,Home,No,Returning Visitor,No,81,42,22,13,4348
3848,3848,ses3849,usd3849,2025-06-05,Tablet,Edge,Windows,Organic search,Singapore,Chennai,Services,Services,Yes,New Visitor,No,87,17,19,15,5260
3849,3849,ses3850,usd3850,2025-03-11,Tablet,Chrome,Linux,Social media,UK,Singapore,Services,Contact,No,Returning Visitor,Yes,70,1,22,40,9633
3850,3850,ses3851,usd3851,2025-06-12,Desktop,Firefox,Linux,Social media,Germany,Mumbai,Services,Contact,No,Returning Visitor,Yes,46,31,8,21,5897
3851,3851,ses3852,usd3852,2025-02-16,Desktop,Edge,Windows,Email marketing,Germany,New York,Contact,Services,No,New Visitor,Yes,31,57,7,40,3346
3852,3852,ses3853,usd3853,2025-09-19,Desktop,Firefox,Windows,Email marketing,Canada,Delhi,Contact,Pricing,Yes,Returning Visitor,Yes,57,34,16,29,4083
3853,3853,ses3854,usd3854,2025-09-12,Desktop,Chrome,iOS,Organic search,Germany,Chennai,Services,Blog,Yes,New Visitor,No,90,54,15,49,8836
3854,3854,ses3855,usd3855,2025-11-04,Tablet,Firefox,Linux,Paid search,Singapore,Delhi,Home,Services,No,Returning Visitor,Yes,76,34,21,41,717
3855,3855,ses3856,usd3856,2025-10-15,Tablet,Firefox,iOS,Direct,India,Hyderabad,Contact,Products,Yes,New Visitor,No,17,15,18,22,6917
3856,3856,ses3857,usd3857,2025-06-07,Mobile,Chrome,Windows,Organic search,US,Sydney,Products,Services,Yes,New Visitor,Yes,42,48,13,21,1926
3857,3857,ses3858,usd3858,2025-05-16,Desktop,Opera,Linux,Organic search,Germany,Delhi,Blog,Services,No,New Visitor,Yes,29,23,23,21,5235
3858,3858,ses3859,usd3859,2025-03-04,Desktop,Opera,iOS,Referral,US,Sydney,Home,Pricing,Yes,New Visitor,No,18,29,20,42,4616
3859,3859,ses3860,usd3860,2025-03-05,Desktop,Firefox,Linux,Referral,Germany,New York,Products,Home,Yes,Returning Visitor,Yes,39,20,19,5,5309
3860,3860,ses3861,usd3861,2025-01-06,Desktop,Firefox,MacOS,Direct,Australia,Delhi,About us,Contact,Yes,New Visitor,Yes,65,51,19,34,9301
3861,3861,ses3862,usd3862,2025-11-11,Desktop,Safari,Windows,Social media,Australia,Mumbai,Contact,Pricing,Yes,Returning Visitor,No,16,36,17,26,7369
3862,3862,ses3863,usd3863,2025-11-14,Tablet,Edge,iOS,Referral,Germany,Bangalore,Products,Blog,No,New Visitor,No,51,29,8,19,3053
3863,3863,ses3864,usd3864,2025-03-31,Desktop,Edge,Windows,Social media,US,Chennai,About us,Products,No,Returning Visitor,No,70,46,10,38,8292
3864,3864,ses3865,usd3865,2025-09-17,Desktop,Chrome,MacOS,Social media,Singapore,Chennai,Products,Home,Yes,Returning Visitor,No,91,14,9,25,6697
3865,3865,ses3866,usd3866,2025-07-20,Tablet,Opera,iOS,Email marketing,Germany,Chennai,Products,Home,Yes,New Visitor,Yes,84,40,12,24,1159
3866,3866,ses3867,usd3867,2025-06-30,Tablet,Opera,Android,Email marketing,Canada,London,About us,Blog,Yes,Returning Visitor,No,74,26,15,29,9189
3867,3867,ses3868,usd3868,2025-10-06,Tablet,Edge,Linux,Direct,India,London,Pricing,Services,Yes,Returning Visitor,Yes,74,16,3,35,5334
3868,3868,ses3869,usd3869,2025-04-16,Tablet,Opera,iOS,Referral,Germany,Bangalore,Login,Services,No,New Visitor,Yes,27,16,1,34,9931
3869,3869,ses3870,usd3870,2025-05-28,Desktop,Firefox,Android,Social media,US,Delhi,Products,Contact,Yes,Returning Visitor,Yes,60,3,6,10,9488
3870,3870,ses3871,usd3871,2025-07-10,Tablet,Edge,Windows,Organic search,Australia,London,Services,Services,No,Returning Visitor,No,60,16,16,28,5435
3871,3871,ses3872,usd3872,2025-05-01,Tablet,Safari,Linux,Email marketing,Singapore,Chennai,Blog,Pricing,Yes,Returning Visitor,No,3,9,5,11,360
3872,3872,ses3873,usd3873,2025-06-30,Desktop,Edge,Android,Referral,UK,Mumbai,Login,Contact,No,New Visitor,No,26,53,15,34,1959
3873,3873,ses3874,usd3874,2025-02-07,Tablet,Safari,Linux,Referral,Canada,London,Contact,Home,No,New Visitor,Yes,60,14,10,31,5532
3874,3874,ses3875,usd3875,2025-03-31,Desktop,Opera,Android,Social media,Germany,Chennai,About us,Contact,No,New Visitor,Yes,80,28,15,17,1956
